,FirstName,LastName,CurrentEmploymentType,CurrentEmploymentTitle,Timestamp,id,lat,long,day,hour,minute,Weekend
6087,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 12:24:00,10.0,36.07445033,24.86576659,10.0,12.0,24.0,False
6088,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 12:25:00,10.0,36.076646855,24.86274112,10.0,12.0,25.0,False
6089,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 12:26:00,10.0,36.07664705,24.85865179,10.0,12.0,26.0,False
6136,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:13:00,10.0,36.07665803,24.859983659999997,10.0,13.0,13.0,False
6137,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:14:00,10.0,36.07627402,24.86545599,10.0,13.0,14.0,False
6138,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:15:00,10.0,36.072426825,24.866856155,10.0,13.0,15.0,False
6139,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:16:00,10.0,36.06964426,24.86925598,10.0,13.0,16.0,False
6140,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:17:00,10.0,36.069237185,24.87460847,10.0,13.0,17.0,False
6141,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:18:00,10.0,36.065527015,24.876387465,10.0,13.0,18.0,False
6142,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:19:00,10.0,36.06048355,24.87620802,10.0,13.0,19.0,False
6143,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:20:00,10.0,36.054755785,24.876193365,10.0,13.0,20.0,False
6144,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:21:00,10.0,36.051931010000004,24.878717175,10.0,13.0,21.0,False
6145,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 13:22:00,10.0,36.04908971,24.87957156,10.0,13.0,22.0,False
6436,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:13:00,10.0,36.05065172,24.8795676,10.0,18.0,13.0,False
6437,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:14:00,10.0,36.05263486,24.87651491,10.0,18.0,14.0,False
6438,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:15:00,10.0,36.05823869,24.87618761,10.0,18.0,15.0,False
6439,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:16:00,10.0,36.06318388,24.8764096,10.0,18.0,16.0,False
6440,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:17:00,10.0,36.068324565,24.875972439999998,10.0,18.0,17.0,False
6441,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:18:00,10.0,36.06956007,24.87193032,10.0,18.0,18.0,False
6442,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:19:00,10.0,36.071424324999995,24.868167245000002,10.0,18.0,19.0,False
6443,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 18:20:00,10.0,36.07444874,24.86578408,10.0,18.0,20.0,False
6531,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 19:48:00,10.0,36.076642015000004,24.863986345,10.0,19.0,48.0,False
6532,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 19:49:00,10.0,36.07666275,24.85961694,10.0,19.0,49.0,False
6533,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 19:50:00,10.0,36.07664976,24.8575753,10.0,19.0,50.0,False
6597,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 20:54:00,10.0,36.076644099999996,24.860331685,10.0,20.0,54.0,False
6598,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 20:55:00,10.0,36.07662519,24.864809655,10.0,20.0,55.0,False
6623,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-10 21:20:00,10.0,36.07685474,24.8658919,10.0,21.0,20.0,False
7883,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-11 18:20:00,10.0,36.07663316,24.86376378,11.0,18.0,20.0,True
7884,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-11 18:21:00,10.0,36.07665333,24.85931407,11.0,18.0,21.0,True
7976,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-11 19:53:00,10.0,36.07664819,24.86045704,11.0,19.0,53.0,True
7977,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-11 19:54:00,10.0,36.07663375,24.86477342,11.0,19.0,54.0,True
8982,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:39:00,10.0,36.074011485,24.86578976,12.0,12.0,39.0,True
8983,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:40:00,10.0,36.071383115,24.86817043,12.0,12.0,40.0,True
8984,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:41:00,10.0,36.06862627,24.87085882,12.0,12.0,41.0,True
8985,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:42:00,10.0,36.06391936,24.871490389999998,12.0,12.0,42.0,True
8986,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:43:00,10.0,36.05871770500001,24.87140986,12.0,12.0,43.0,True
8987,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 12:44:00,10.0,36.053515005,24.87142309,12.0,12.0,44.0,True
9007,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:04:00,10.0,36.0534765,24.87142047,12.0,13.0,4.0,True
9008,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:05:00,10.0,36.05921664,24.8714072,12.0,13.0,5.0,True
9009,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:06:00,10.0,36.06423796,24.87148894,12.0,13.0,6.0,True
9010,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:07:00,10.0,36.06959907,24.87140801,12.0,13.0,7.0,True
9011,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:08:00,10.0,36.07343329,24.87298949,12.0,13.0,8.0,True
9012,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:09:00,10.0,36.07705558,24.87447656,12.0,13.0,9.0,True
9013,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:10:00,10.0,36.08011689,24.87233773,12.0,13.0,10.0,True
9014,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:11:00,10.0,36.083295835,24.868262180000002,12.0,13.0,11.0,True
9015,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:12:00,10.0,36.08629845,24.86456245,12.0,13.0,12.0,True
9016,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:13:00,10.0,36.08890042,24.86064573,12.0,13.0,13.0,True
9029,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 13:26:00,10.0,36.08960158,24.86069606,12.0,13.0,26.0,True
9195,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 16:12:00,10.0,36.089118645,24.85858594,12.0,16.0,12.0,True
9196,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 16:13:00,10.0,36.08774628,24.85995635,12.0,16.0,13.0,True
9197,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 16:14:00,10.0,36.08301044,24.86171279,12.0,16.0,14.0,True
9198,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 16:15:00,10.0,36.07807245,24.8618245,12.0,16.0,15.0,True
9199,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 16:16:00,10.0,36.07663299,24.865177605,12.0,16.0,16.0,True
9302,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 17:59:00,10.0,36.07664637,24.86416596,12.0,17.0,59.0,True
9303,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 18:00:00,10.0,36.07666285,24.85947466,12.0,18.0,0.0,True
9308,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 18:05:00,10.0,36.07663197,24.85756812,12.0,18.0,5.0,True
9416,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 19:53:00,10.0,36.07665744,24.86033265,12.0,19.0,53.0,True
9417,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-12 19:54:00,10.0,36.076623229999996,24.86481229,12.0,19.0,54.0,True
10072,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 06:49:00,10.0,36.07435145,24.86567847,13.0,6.0,49.0,False
10075,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 06:52:00,10.0,36.0733494,24.86416616,13.0,6.0,52.0,False
10103,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:20:00,10.0,36.07190774,24.86424646,13.0,7.0,20.0,False
10104,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:21:00,10.0,36.07111646,24.86657542,13.0,7.0,21.0,False
10105,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:22:00,10.0,36.07005001,24.868575845000002,13.0,7.0,22.0,False
10106,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:23:00,10.0,36.06962574,24.87111657,13.0,7.0,23.0,False
10107,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:24:00,10.0,36.069309375,24.874188445,13.0,7.0,24.0,False
10108,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:25:00,10.0,36.06812503,24.8762987,13.0,7.0,25.0,False
10109,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:26:00,10.0,36.06511482,24.87640857,13.0,7.0,26.0,False
10110,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:27:00,10.0,36.062263540000004,24.876422425,13.0,7.0,27.0,False
10111,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:28:00,10.0,36.05925612,24.87619825,13.0,7.0,28.0,False
10112,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:29:00,10.0,36.056311545,24.87618379,13.0,7.0,29.0,False
10113,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:30:00,10.0,36.053173715,24.876399239999998,13.0,7.0,30.0,False
10114,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:31:00,10.0,36.05193753,24.87793719,13.0,7.0,31.0,False
10115,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:32:00,10.0,36.050359854999996,24.879577474999998,13.0,7.0,32.0,False
10116,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 07:33:00,10.0,36.04838935,24.87957229,13.0,7.0,33.0,False
10388,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:05:00,10.0,36.05046907,24.87956856,13.0,12.0,5.0,False
10389,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:06:00,10.0,36.052927875,24.87646694,13.0,12.0,6.0,False
10390,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:07:00,10.0,36.05574932,24.87409333,13.0,12.0,7.0,False
10391,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:08:00,10.0,36.05664756,24.86964913,13.0,12.0,8.0,False
10392,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:09:00,10.0,36.0566649,24.8635543,13.0,12.0,9.0,False
10393,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:10:00,10.0,36.05712235,24.859503574999998,13.0,12.0,10.0,False
10394,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 12:11:00,10.0,36.059316115,24.85803525,13.0,12.0,11.0,False
10464,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:21:00,10.0,36.05847899,24.859221724999998,13.0,13.0,21.0,False
10465,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:22:00,10.0,36.05666585,24.86233208,13.0,13.0,22.0,False
10466,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:23:00,10.0,36.05665823,24.86825968,13.0,13.0,23.0,False
10467,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:24:00,10.0,36.05576547,24.87266533,13.0,13.0,24.0,False
10468,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:25:00,10.0,36.05408395,24.87620313,13.0,13.0,25.0,False
10469,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:26:00,10.0,36.05192052,24.87946015,13.0,13.0,26.0,False
10470,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 13:27:00,10.0,36.04855072,24.87957229,13.0,13.0,27.0,False
10739,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 17:56:00,10.0,36.05065336,24.87956696,13.0,17.0,56.0,False
10740,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 17:57:00,10.0,36.0526623,24.876496369999998,13.0,17.0,57.0,False
10741,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 17:58:00,10.0,36.05801638,24.87619144,13.0,17.0,58.0,False
10742,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 17:59:00,10.0,36.06305221,24.87642068,13.0,17.0,59.0,False
10743,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 18:00:00,10.0,36.06833363,24.87594905,13.0,18.0,0.0,False
10744,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 18:01:00,10.0,36.0695794,24.87196172,13.0,18.0,1.0,False
10745,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 18:02:00,10.0,36.0713455,24.86817162,13.0,18.0,2.0,False
10746,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 18:03:00,10.0,36.07435376,24.86580504,13.0,18.0,3.0,False
10834,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 19:31:00,10.0,36.07663674,24.864304435,13.0,19.0,31.0,False
10835,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 19:32:00,10.0,36.07664937,24.85946066,13.0,19.0,32.0,False
10942,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 21:19:00,10.0,36.076647205,24.860410610000002,13.0,21.0,19.0,False
10943,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 21:20:00,10.0,36.076627990000006,24.86464764,13.0,21.0,20.0,False
10948,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-13 21:25:00,10.0,36.07683097,24.86587011,13.0,21.0,25.0,False
11540,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:17:00,10.0,36.07527422,24.86577306,14.0,7.0,17.0,False
11541,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:18:00,10.0,36.074267805,24.86420088,14.0,7.0,18.0,False
11565,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:42:00,10.0,36.071872255,24.86425097,14.0,7.0,42.0,False
11566,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:43:00,10.0,36.07093775,24.866578705000002,14.0,7.0,43.0,False
11567,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:44:00,10.0,36.07011636,24.86858503,14.0,7.0,44.0,False
11568,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:45:00,10.0,36.06962122,24.87122669,14.0,7.0,45.0,False
11569,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:46:00,10.0,36.06932723,24.873964100000002,14.0,7.0,46.0,False
11570,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:47:00,10.0,36.06830593,24.8762886,14.0,7.0,47.0,False
11571,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:48:00,10.0,36.06543227,24.87641088,14.0,7.0,48.0,False
11572,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:49:00,10.0,36.062388575,24.876427645,14.0,7.0,49.0,False
11573,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:50:00,10.0,36.05935472,24.876200255,14.0,7.0,50.0,False
11574,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:51:00,10.0,36.056442450000006,24.8761929,14.0,7.0,51.0,False
11575,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:52:00,10.0,36.053460099999995,24.876307025000003,14.0,7.0,52.0,False
11576,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:53:00,10.0,36.05193496,24.877972645,14.0,7.0,53.0,False
11577,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:54:00,10.0,36.05034195,24.87957518,14.0,7.0,54.0,False
11578,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 07:55:00,10.0,36.048413915,24.879569105,14.0,7.0,55.0,False
11826,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:03:00,10.0,36.05057519,24.87956584,14.0,12.0,3.0,False
11827,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:04:00,10.0,36.05278376,24.87649525,14.0,12.0,4.0,False
11828,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:05:00,10.0,36.05574543,24.87407542,14.0,12.0,5.0,False
11829,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:06:00,10.0,36.05666696,24.86941361,14.0,12.0,6.0,False
11830,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:07:00,10.0,36.05666986,24.86408064,14.0,12.0,7.0,False
11831,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:08:00,10.0,36.05708889,24.85955457,14.0,12.0,8.0,False
11832,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:09:00,10.0,36.05946654,24.85655724,14.0,12.0,9.0,False
11833,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:10:00,10.0,36.06356703,24.8551042,14.0,12.0,10.0,False
11834,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 12:11:00,10.0,36.06576501,24.853199335,14.0,12.0,11.0,False
11911,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:28:00,10.0,36.06566177,24.85482703,14.0,13.0,28.0,False
11912,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:29:00,10.0,36.062234845000006,24.85644442,14.0,13.0,29.0,False
11913,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:30:00,10.0,36.05854886,24.85855462,14.0,13.0,30.0,False
11914,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:31:00,10.0,36.05667735,24.86266969,14.0,13.0,31.0,False
11915,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:32:00,10.0,36.05666186,24.86736984,14.0,13.0,32.0,False
11916,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:33:00,10.0,36.05579453,24.871522265,14.0,13.0,33.0,False
11917,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:34:00,10.0,36.05499673,24.876191445,14.0,13.0,34.0,False
11918,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:35:00,10.0,36.05192834499999,24.878986555,14.0,13.0,35.0,False
11919,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 13:36:00,10.0,36.04899919,24.87957162,14.0,13.0,36.0,False
12196,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:13:00,10.0,36.05047949,24.87956777,14.0,18.0,13.0,False
12197,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:14:00,10.0,36.05285331,24.876490580000002,14.0,18.0,14.0,False
12198,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:15:00,10.0,36.05809714,24.87619383,14.0,18.0,15.0,False
12199,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:16:00,10.0,36.06266363,24.87640504,14.0,18.0,16.0,False
12200,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:17:00,10.0,36.06832305,24.8761025,14.0,18.0,17.0,False
12201,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:18:00,10.0,36.06960998,24.87172954,14.0,18.0,18.0,False
12202,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:19:00,10.0,36.07143621,24.86816798,14.0,18.0,19.0,False
12203,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:20:00,10.0,36.074490749999995,24.86578848,14.0,18.0,20.0,False
12206,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 18:23:00,10.0,36.07684439,24.86589053,14.0,18.0,23.0,False
12275,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 19:32:00,10.0,36.076636915,24.86438806,14.0,19.0,32.0,False
12276,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 19:33:00,10.0,36.07664588,24.8593787,14.0,19.0,33.0,False
12356,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 20:53:00,10.0,36.07665036,24.86015802,14.0,20.0,53.0,False
12357,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 20:54:00,10.0,36.07662859,24.86475608,14.0,20.0,54.0,False
12361,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-14 20:58:00,10.0,36.07684893,24.86588059,14.0,20.0,58.0,False
12944,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 06:41:00,10.0,36.07432378,24.86562618,15.0,6.0,41.0,False
12954,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 06:51:00,10.0,36.07332761,24.86420434,15.0,6.0,51.0,False
12979,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:16:00,10.0,36.07195378,24.86425869,15.0,7.0,16.0,False
12980,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:17:00,10.0,36.07111665,24.86658024,15.0,7.0,17.0,False
12981,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:18:00,10.0,36.07001908,24.8685767,15.0,7.0,18.0,False
12982,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:19:00,10.0,36.06962117,24.87108306,15.0,7.0,19.0,False
12983,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:20:00,10.0,36.069322045,24.874099434999998,15.0,7.0,20.0,False
12984,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:21:00,10.0,36.06832326,24.87625738,15.0,7.0,21.0,False
12985,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:22:00,10.0,36.065465195,24.876411975,15.0,7.0,22.0,False
12986,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:23:00,10.0,36.06226503,24.87642717,15.0,7.0,23.0,False
12987,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:24:00,10.0,36.05917477,24.87619561,15.0,7.0,24.0,False
12988,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:25:00,10.0,36.05628056,24.8761918,15.0,7.0,25.0,False
12989,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:26:00,10.0,36.05344299,24.87630613,15.0,7.0,26.0,False
12990,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:27:00,10.0,36.05193753,24.87809398,15.0,7.0,27.0,False
12991,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:28:00,10.0,36.05034595,24.8795777,15.0,7.0,28.0,False
12992,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 07:29:00,10.0,36.0484135,24.879572125,15.0,7.0,29.0,False
13260,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 11:57:00,10.0,36.050523825,24.879568759999998,15.0,11.0,57.0,False
13261,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 11:58:00,10.0,36.05271458,24.87649724,15.0,11.0,58.0,False
13262,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 11:59:00,10.0,36.057856565,24.87619393,15.0,11.0,59.0,False
13263,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:00:00,10.0,36.0630532,24.876409025,15.0,12.0,0.0,False
13264,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:01:00,10.0,36.06833708,24.87605621,15.0,12.0,1.0,False
13265,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:02:00,10.0,36.06961768,24.871464175,15.0,12.0,2.0,False
13266,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:03:00,10.0,36.071286185000005,24.868175524999998,15.0,12.0,3.0,False
13267,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:04:00,10.0,36.074569335,24.865765305,15.0,12.0,4.0,False
13268,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:05:00,10.0,36.076652495,24.862332135000003,15.0,12.0,5.0,False
13269,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 12:06:00,10.0,36.076660195,24.858442095,15.0,12.0,6.0,False
13340,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:17:00,10.0,36.07664682,24.86037467,15.0,13.0,17.0,False
13341,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:18:00,10.0,36.07622158,24.86558181,15.0,13.0,18.0,False
13342,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:19:00,10.0,36.07244505,24.86673972,15.0,13.0,19.0,False
13343,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:20:00,10.0,36.06964416,24.86944797,15.0,13.0,20.0,False
13344,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:21:00,10.0,36.0691021,24.87471292,15.0,13.0,21.0,False
13345,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:22:00,10.0,36.065944565,24.87639515,15.0,13.0,22.0,False
13346,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:23:00,10.0,36.060368409999995,24.876211509999997,15.0,13.0,23.0,False
13347,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:24:00,10.0,36.054892195,24.876196345,15.0,13.0,24.0,False
13348,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:25:00,10.0,36.051932915,24.878632770000003,15.0,13.0,25.0,False
13349,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 13:26:00,10.0,36.04908652,24.87957134,15.0,13.0,26.0,False
13644,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:21:00,10.0,36.05064088,24.87957018,15.0,18.0,21.0,False
13645,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:22:00,10.0,36.05279754,24.8764818,15.0,18.0,22.0,False
13646,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:23:00,10.0,36.05783741,24.87618574,15.0,18.0,23.0,False
13647,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:24:00,10.0,36.06293856,24.87639917,15.0,18.0,24.0,False
13648,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:25:00,10.0,36.06833027,24.8761314,15.0,18.0,25.0,False
13649,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:26:00,10.0,36.06958723,24.87169466,15.0,18.0,26.0,False
13650,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:27:00,10.0,36.071633455,24.86815764,15.0,18.0,27.0,False
13651,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:28:00,10.0,36.07414289,24.865792120000002,15.0,18.0,28.0,False
13657,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 18:34:00,10.0,36.07685769,24.86589273,15.0,18.0,34.0,False
13719,Ada,Campo-Corrente,Executive,SVP/CIO,2014-01-15 19:36:00,10.0,36.07449924,24.865743289999998,15.0,19.0,36.0,False
